Longitude,Latitude,MedianIncome,AvgRoom,PopulationPerHousehold,MedianHouseValue,PredictedPrice,ROI,HouseAge
-122.48,37.78,3.5865,5.650485436893204,2.928155339805825,311400.0,348525.01,11.921968529222868,52.0
-121.7,38.54,4.6225,6.115695067264574,2.536322869955157,226500.0,184533.0,-18.52847682119205,13.0
-121.95,36.61,6.3835,10.211764705882352,2.9235294117647057,407800.0,378895.15,-7.087996566944575,31.0
-118.44,34.01,6.0804,5.244274809160306,2.3078880407124682,420000.0,409522.11,-2.4947357142857176,42.0
-117.32,34.1,1.8681,4.377049180327869,3.8852459016393444,59700.0,71125.0,19.137353433835848,42.0
-122.35,37.58,4.0855,5.29723991507431,2.2951167728237793,410800.0,359623.06,-12.457872444011684,52.0
-121.91,36.62,3.3333,4.670967741935484,2.096774193548387,247900.0,283377.0,14.311012505042356,30.0
-122.08,37.37,7.1108,6.335051546391752,3.6443298969072164,465000.0,425020.16,-8.597815053763448,29.0
-118.2,34.05,1.9205,3.5700934579439254,4.218068535825545,121900.0,133625.0,9.618539786710418,40.0
-118.13,33.96,4.5625,6.0,2.824,253500.0,231785.01,-8.566071005917156,35.0
-117.59,33.4,4.0076,4.933021806853582,2.7990654205607477,252100.0,225767.0,-10.445458151527172,22.0
-121.32,38.69,3.8776,6.131555555555556,2.6666666666666665,124500.0,150578.0,20.94618473895582,11.0
-121.58,39.52,1.9956,5.029227557411273,2.8893528183716075,58000.0,63507.0,9.494827586206897,25.0
-117.97,33.73,5.0875,6.07168458781362,3.172043010752688,224200.0,241480.0,7.707404103479036,26.0
-119.06,34.23,5.2742,6.254054054054054,3.6072072072072072,257500.0,239091.0,-7.149126213592233,23.0
-122.42,37.8,8.0755,5.592156862745098,1.6431372549019607,500001.0,490712.81,-1.857634284731431,52.0
-118.15,34.16,2.2765,5.603174603174603,3.766439909297052,146600.0,176976.01,20.72033424283766,38.0
-119.21,34.28,5.7601,7.044444444444444,2.9746031746031747,281100.0,304263.1,8.240163642831725,27.0
-118.2,33.87,3.9469,4.6750788643533125,3.3186119873817033,158200.0,170897.0,8.02591656131479,42.0
-122.42,37.79,4.0156,3.63680387409201,1.5980629539951574,500001.0,430733.38,-13.853496293007414,48.0
-117.64,34.07,2.6913,4.630985915492958,3.574647887323944,108300.0,129989.0,20.026777469990765,52.0
-118.54,34.24,3.0977,4.276084949215143,2.1791320406278856,264000.0,250291.02,-5.192795454545458,24.0
-117.08,32.97,5.4584,6.033160621761658,2.6404145077720207,246500.0,235451.0,-4.482352941176471,3.0
-120.48,34.9,3.0559,5.803625377643504,3.7613293051359515,120100.0,141609.0,17.90924229808493,20.0
-118.25,33.95,0.9751,4.204761904761905,3.9404761904761907,95500.0,98570.0,3.2146596858638743,48.0
-117.99,33.68,3.5848,4.487804878048781,2.3215077605321506,186900.0,238425.01,27.56822364901017,18.0
-118.32,34.03,2.8971,5.507462686567164,3.31044776119403,127800.0,150200.0,17.52738654147105,50.0
-122.26,37.83,1.2852,3.7590361445783134,2.076305220883534,150000.0,165413.01,10.275340000000007,51.0
-124.26,40.58,2.3571,6.008130081300813,2.4579945799457996,111400.0,85335.0,-23.397666068222623,52.0
-122.84,38.07,3.8269,6.255892255892256,2.3602693602693603,270700.0,243707.02,-9.971547838936095,31.0
-117.43,34.02,3.05,6.868596881959911,3.9042316258351892,97800.0,117554.0,20.198364008179958,33.0
-121.63,37.12,2.4821,4.716494845360825,2.8608247422680413,248200.0,127333.0,-48.697421434327154,17.0
-118.17,34.07,3.4952,4.6038543897216275,3.233404710920771,150000.0,190267.0,26.844666666666665,19.0
-121.91,37.69,6.3132,6.73536299765808,3.2669789227166275,259200.0,276117.0,6.52662037037037,18.0
-117.56,33.94,7.0215,6.534090909090909,3.6136363636363638,257100.0,307877.09,19.74993776740569,6.0
-121.89,37.29,2.7042,4.625368731563422,2.094395280235988,286600.0,220713.0,-22.989183531053733,38.0
-121.42,38.6,1.7451,3.6473477406679766,2.1552062868369353,89600.0,117895.0,31.57924107142857,23.0
-122.12,37.16,5.1664,5.825454545454545,2.7345454545454544,185100.0,310862.0,67.94273365748245,32.0
-121.0,39.26,3.1094,5.869565217391305,2.1884057971014492,136100.0,135475.0,-0.4592211609110948,14.0
-118.19,34.12,2.7012,3.9957686882933707,3.0296191819464036,172100.0,201489.0,17.076699593259733,36.0
-117.05,32.96,4.8295,5.73961661341853,3.182108626198083,165800.0,199704.0,20.44873341375151,18.0
-118.11,34.06,2.3224,3.7112375533428166,3.159317211948791,192300.0,194701.0,1.248569942797712,18.0
-119.28,36.52,2.25,4.436708860759493,4.199367088607595,53200.0,57966.0,8.958646616541353,19.0
-117.66,34.05,2.5391,4.324324324324325,3.7432432432432434,108600.0,123810.0,14.005524861878452,33.0
-118.24,34.13,5.6921,5.50761421319797,2.6472081218274113,269000.0,319794.0,18.882527881040893,45.0
-121.76,37.68,3.7301,5.147971360381861,2.217183770883055,204400.0,214749.0,5.063111545988258,52.0
-121.81,37.23,6.3178,6.426829268292683,3.651219512195122,248000.0,274118.0,10.531451612903226,19.0
-117.78,33.68,4.0187,4.851581508515815,2.065693430656934,235600.0,218274.0,-7.353989813242784,11.0
-121.63,39.15,1.5613,3.8675,2.35,72500.0,92030.0,26.93793103448276,16.0
-118.15,33.78,3.5812,4.4271457085828345,2.1716566866267466,198600.0,208520.0,4.99496475327291,12.0
-118.34,34.0,4.0,6.866295264623956,2.8356545961002784,296800.0,256042.1,-13.732446091644205,49.0
-118.26,34.01,1.5089,3.9046153846153846,5.009230769230769,115800.0,108417.0,-6.375647668393783,47.0
-118.41,34.06,4.1411,5.266798418972332,2.005928853754941,500001.0,450433.58,-9.91346417307165,43.0
-117.66,33.61,7.1497,6.755244755244755,3.006993006993007,274000.0,308711.0,12.66824817518248,21.0
-121.98,37.35,3.5491,4.423076923076923,2.8038461538461537,261100.0,218753.0,-16.21869015702796,41.0
-122.2,37.88,7.7736,6.870967741935484,2.567741935483871,378100.0,410593.04,8.5937688442211,36.0
-120.2,34.63,4.4519,5.424180327868853,3.0471311475409837,227900.0,204829.0,-10.12329969284774,14.0
-119.71,34.45,5.5922,6.219373219373219,2.814814814814815,384400.0,309105.0,-19.587669094693027,35.0
-117.27,32.82,4.1793,5.497164461247637,2.01890359168242,500001.0,378868.2,-24.2265115469769,35.0
-117.95,33.68,5.0287,6.029490616621984,3.514745308310992,265000.0,220391.0,-16.833584905660377,26.0
-118.17,34.12,4.2944,4.893246187363834,2.167755991285403,354700.0,331647.06,-6.499278263321118,37.0
-122.06,37.36,6.0777,5.918681318681319,2.951648351648352,327500.0,324095.02,-1.039688549618315,35.0
-120.08,37.06,1.9063,5.661971830985915,3.0,95800.0,99714.0,4.085594989561587,18.0
-123.8,39.47,2.7857,5.417391304347826,2.6130434782608694,150300.0,110863.0,-26.238855622089158,28.0
-122.46,37.78,5.2806,4.485333333333333,2.232,400000.0,353883.12,-11.52922,47.0
-118.39,33.97,6.2673,5.516666666666667,2.077777777777778,357200.0,437033.52,22.34980963045913,38.0
-117.46,34.1,1.9583,5.362804878048781,3.2439024390243905,108800.0,113497.0,4.317095588235294,7.0
-124.03,40.45,2.6094,6.367088607594937,2.8037974683544302,71300.0,89872.0,26.047685834502104,34.0
-124.11,40.95,2.96,5.0701754385964914,2.5321637426900585,81700.0,111464.0,36.430844553243574,19.0
-118.45,34.3,3.4812,4.508830022075055,4.401766004415011,160200.0,158073.0,-1.3277153558052435,35.0
-118.61,34.38,6.6916,9.769983686786297,2.9151712887438825,329500.0,362998.17,10.16636418816388,2.0
-120.4,34.87,4.9766,6.887147335423197,3.335423197492163,199600.0,177877.0,-10.883266533066132,10.0
-122.74,38.47,3.0714,5.484615384615385,2.019230769230769,161700.0,179776.0,11.178726035868893,16.0
-122.08,37.64,3.9338,4.9125,2.89375,182700.0,185438.0,1.498631636562671,36.0
-117.08,32.59,2.3929,3.0,4.583333333333333,134400.0,112437.01,-16.341510416666672,30.0
-122.99,39.02,3.45,5.794871794871795,3.1172161172161172,164100.0,133925.0,-18.38817794028032,14.0
-121.9,39.59,3.0625,5.86,2.98,93800.0,88672.0,-5.4669509594882735,20.0
-118.22,33.84,4.0219,4.204460966542751,3.7434944237918217,168300.0,166208.0,-1.2430184194890077,35.0
-122.08,37.65,2.7694,3.8629715165511933,2.3625866050808315,161900.0,182441.0,12.68746139592341,17.0
-122.04,37.34,3.6991,3.746450304259635,2.5314401622718052,271500.0,256869.0,-5.388950276243094,19.0
-118.52,34.17,3.2154,4.133444338725024,1.7721217887725975,259600.0,270928.01,4.36364021571649,20.0
-122.49,38.32,3.2727,5.234177215189874,2.5110759493670884,176000.0,189898.0,7.896590909090909,17.0
-122.27,37.47,6.7058,6.335429769392033,2.589098532494759,495900.0,413886.31,-16.538352490421456,44.0
-117.92,33.87,2.8438,4.377431906614786,3.7587548638132295,162500.0,158698.0,-2.3396923076923075,36.0
-119.65,36.33,2.3523,5.172839506172839,2.567901234567901,59100.0,71888.0,21.637901861252114,52.0
-118.12,34.17,3.7159,5.788643533123029,2.451104100946372,315400.0,276890.02,-12.209885859226373,52.0
-122.26,38.57,2.1979,6.972602739726027,1.904109589041096,152800.0,132984.0,-12.968586387434556,22.0
-121.78,37.97,5.5601,7.220008478168715,3.2441712590080543,213700.0,205851.0,-3.6729059429106226,4.0
-118.15,33.84,7.6526,7.01432664756447,2.561604584527221,481300.0,435241.33,-9.56963847911905,29.0
-117.14,32.75,2.4167,3.8775,2.2,131300.0,153083.0,16.590251332825588,27.0
-117.93,33.61,3.8125,5.044692737430168,2.2094972067039107,366700.0,257441.02,-29.795194982274342,27.0
-118.16,34.17,3.5909,5.913725490196079,2.6431372549019607,155400.0,258544.01,66.37323680823681,46.0
-117.98,33.91,5.0923,7.176351351351351,2.591891891891892,257200.0,295769.05,14.995742612752716,16.0
-118.44,34.22,2.825,4.185185185185185,3.066137566137566,168600.0,215472.0,27.800711743772244,41.0
-121.96,37.23,7.8407,7.274671052631579,2.8273026315789473,476400.0,494479.89,3.795107052896728,36.0
-118.25,33.97,1.7708,3.828358208955224,4.91044776119403,102600.0,105997.0,3.310916179337232,36.0
-122.12,37.12,2.7933,5.560919540229885,2.47816091954023,206900.0,228085.0,10.239246012566456,51.0
-118.98,35.38,1.625,4.473684210526316,3.486842105263158,50800.0,52272.0,2.8976377952755907,34.0
-124.1,40.73,3.9659,5.322314049586777,2.760330578512397,111800.0,115437.0,3.253130590339893,33.0
-122.17,37.45,4.4531,4.835978835978836,2.0264550264550265,500001.0,336705.05,-32.65912468175064,33.0
-118.27,34.12,3.575,4.884892086330935,2.6115107913669067,230600.0,242765.0,5.275368603642671,50.0
-120.98,38.68,3.2964,5.344444444444444,2.491111111111111,176900.0,137907.0,-22.0423968343697,5.0
-118.27,33.81,3.8621,3.967889908256881,3.720183486238532,165300.0,161132.0,-2.5214761040532365,42.0
-118.56,34.19,4.8125,6.296829971181556,2.84149855907781,266700.0,248357.0,-6.877765279340083,34.0
-118.17,34.19,4.0985,5.737179487179487,3.3173076923076925,173100.0,196039.0,13.251877527440787,45.0
-121.71,37.99,3.3558,5.461103253182461,2.949080622347949,129700.0,122771.0,-5.342328450269854,27.0
-117.73,34.04,3.15,4.724691358024692,4.1567901234567906,129700.0,124426.0,-4.066306861989206,26.0
-117.68,34.15,4.1719,5.063725490196078,2.3823529411764706,213500.0,213070.02,-0.20139578454333043,24.0
-117.76,33.81,7.1193,9.09375,3.109375,500001.0,333229.07,-33.35431929136142,2.0
-121.91,37.34,2.8042,3.895017793594306,2.122775800711744,240900.0,229005.02,-4.937725197177256,35.0
-121.83,38.0,4.8359,6.602316602316602,3.0849420849420848,145300.0,168171.0,15.740536820371645,25.0
-118.38,34.06,2.8233,4.0607476635514015,1.8570093457943926,310000.0,316859.06,2.2125999999999992,31.0
-122.02,37.24,10.6834,7.702479338842975,2.9889807162534434,500001.0,500001.0,0.0,28.0
-117.02,32.59,3.0365,6.07667731629393,3.5207667731629395,98100.0,122670.0,25.045871559633028,19.0
-120.09,34.61,2.8906,7.918918918918919,4.283783783783784,84400.0,151933.01,80.01541469194315,11.0
-117.13,32.72,2.7083,4.9523809523809526,2.403174603174603,199100.0,190640.0,-4.249121044701155,52.0
-121.6,37.13,7.5,7.402810304449648,3.2068696330991413,344500.0,365225.01,6.015968069666186,14.0
-117.91,33.66,3.225,3.935483870967742,2.532258064516129,193800.0,230460.01,18.916413828689375,21.0
-121.82,36.61,3.8015,5.488738738738738,3.220720720720721,169100.0,197803.0,16.97397989355411,24.0
-118.29,34.07,2.5386,2.9890873015873014,2.445436507936508,290600.0,227703.0,-21.643840330350997,19.0
-122.34,37.93,1.4423,4.090753424657534,2.863013698630137,88300.0,106347.0,20.438278595696488,32.0
-122.42,37.74,4.3125,4.242424242424242,3.1294765840220387,243000.0,254255.0,4.631687242798354,52.0
-117.22,33.92,4.0938,6.28125,3.5375744047619047,130900.0,129391.0,-1.1527883880825058,5.0
-122.2,39.53,2.3566,5.4966329966329965,2.772727272727273,71000.0,76183.0,7.3,22.0
-121.7,36.6,5.0162,7.0534653465346535,3.1821782178217823,283100.0,256375.0,-9.44012716354645,19.0
-120.45,34.96,4.0603,4.5809935205183585,4.775377969762419,117600.0,141186.0,20.05612244897959,21.0
-122.03,37.96,2.1083,4.2041467304625195,1.821371610845295,162500.0,148705.0,-8.489230769230769,20.0
-119.0,35.36,1.7375,4.2719665271966525,5.2635983263598325,48600.0,51635.0,6.244855967078189,35.0
-118.13,34.15,2.6038,4.269230769230769,2.8076923076923075,155600.0,204479.0,31.41323907455013,18.0
-118.33,33.9,2.6091,3.7839541547277937,3.1782234957020057,163900.0,180294.0,10.002440512507626,21.0
-116.96,32.8,2.065,4.3273415326395455,2.880794701986755,124100.0,118182.0,-4.768734891216761,19.0
-118.13,33.77,4.6852,5.509687034277198,2.1400894187779436,395200.0,374165.19,-5.3225733805668005,52.0
-124.13,40.79,2.8833,5.793911007025761,2.6463700234192036,83000.0,91495.0,10.234939759036145,29.0
-119.55,36.61,1.586,4.087074829931972,4.809523809523809,56900.0,58142.0,2.1827768014059754,14.0
-117.31,34.07,2.1139,4.34319526627219,2.9940828402366866,70900.0,81983.0,15.631875881523271,40.0
-118.32,33.84,1.6228,3.9416445623342176,2.3793103448275863,376100.0,173352.0,-53.908003190640784,42.0
-120.32,37.29,1.6172,3.6578947368421053,4.2631578947368425,56300.0,73511.0,30.570159857904084,9.0
-122.43,37.81,3.7679,4.517241379310345,1.5682758620689654,500001.0,450912.49,-9.817682364635273,39.0
-118.08,33.84,3.3438,4.297674418604651,3.2872093023255813,153300.0,189131.0,23.373124592302673,25.0
-121.89,37.35,3.2083,4.5698630136986305,3.1315068493150684,181900.0,195312.0,7.37328202308961,44.0
-122.8,38.39,2.9453,5.411904761904762,2.676190476190476,166700.0,181850.0,9.088182363527295,26.0
-117.65,33.58,7.8061,11.110599078341014,3.23963133640553,331400.0,359121.15,8.364861194930604,2.0
-118.1,33.93,4.375,4.803418803418803,3.0213675213675213,174500.0,186986.0,7.155300859598854,36.0
-118.98,34.4,4.4219,5.850220264317181,3.502202643171806,338100.0,201940.0,-40.27210884353741,34.0
-119.84,36.85,10.5144,7.981052631578947,2.997894736842105,345900.0,487778.85,41.01730268863833,8.0
-117.97,33.93,4.1321,5.3760683760683765,2.8176638176638176,198100.0,209234.01,5.620398788490666,35.0
-117.08,32.73,3.6125,4.969957081545064,2.6566523605150216,122500.0,139636.0,13.988571428571428,36.0
-121.24,38.79,3.7904,6.109813084112149,2.4836448598130842,173200.0,152353.0,-12.036374133949192,15.0
-118.31,34.19,3.0625,4.826666666666667,2.8,361700.0,198122.0,-45.224771910423,42.0
-117.57,33.9,3.5525,5.273611111111111,3.290277777777778,137600.0,146882.0,6.745639534883721,7.0
-118.09,34.68,4.0211,6.3704712612367205,2.8583492236447836,144000.0,149219.0,3.6243055555555554,4.0
-121.24,37.81,3.5595,4.933926302414231,2.946632782719187,161000.0,139314.0,-13.469565217391304,6.0
-122.08,37.7,5.2497,6.6292682926829265,2.819512195121951,259300.0,259930.01,0.24296567682221726,32.0
-121.01,37.74,8.7783,7.867109634551495,2.644518272425249,435000.0,390999.3,-10.115103448275866,14.0
-116.91,32.73,6.4745,8.052173913043479,3.5617391304347827,300300.0,258535.0,-13.907758907758907,8.0
-121.42,38.64,1.6033,4.951289398280802,2.98567335243553,58500.0,65118.0,11.312820512820512,44.0
-121.29,37.97,1.7794,5.954274353876739,2.7673956262425445,98800.0,79623.0,-19.40991902834008,52.0
-122.02,36.98,3.2368,5.264840182648402,3.0,212500.0,230685.0,8.55764705882353,44.0
-117.93,33.93,2.8,4.82051282051282,3.9786324786324787,137500.0,159924.0,16.308363636363637,37.0
-117.74,34.08,3.4398,5.505119453924915,3.1092150170648463,134300.0,163810.0,21.97319434102755,35.0
-118.08,33.92,4.5382,4.972560975609756,3.152439024390244,165700.0,196604.0,18.65057332528666,39.0
-118.12,33.79,4.3317,4.729903536977492,2.4662379421221865,232400.0,232650.0,0.10757314974182443,43.0
-122.04,37.24,11.1557,7.921875,2.8072916666666665,500001.0,500001.0,0.0,24.0
-116.39,34.15,1.9779,5.79149377593361,2.8101659751037342,73300.0,67562.0,-7.828103683492496,15.0
-118.55,34.18,5.0605,5.7352380952380955,2.4514285714285715,311000.0,334771.05,7.643424437299032,32.0
-122.26,37.84,2.0804,4.294117647058823,2.026890756302521,226700.0,165690.0,-26.912218791354213,42.0
-117.97,34.14,3.1094,4.036474164133739,2.74468085106383,136000.0,191939.0,41.131617647058825,33.0
-119.73,34.35,4.375,5.368078175895765,2.9478827361563518,335200.0,234287.0,-30.105310262529834,20.0
-123.0,38.33,5.6445,7.7105263157894735,2.035885167464115,364800.0,310097.09,-14.995315241228063,8.0
-118.12,33.87,3.0405,4.6657142857142855,2.3914285714285715,188000.0,191136.0,1.668085106382979,43.0
-117.95,33.88,3.6705,6.17515923566879,2.6019108280254777,275000.0,236615.0,-13.958181818181817,34.0
-122.0,37.36,8.6155,7.527272727272727,2.898181818181818,411200.0,411478.29,0.06767752918287429,17.0
-117.5,34.0,4.4063,6.1044303797468356,3.9145569620253164,128500.0,139681.0,8.701167315175097,15.0
-118.12,33.89,2.5432,3.413572343149808,2.5992317541613317,180900.0,188066.0,3.9613045881702598,29.0
-118.09,33.75,6.6188,6.567368421052632,2.7526315789473683,380000.0,379822.07,-0.04682368421052448,32.0
-122.31,37.93,5.3433,7.260869565217392,2.527536231884058,286500.0,283642.01,-0.9975532286212883,39.0
-115.56,32.76,4.4821,6.908108108108108,3.5297297297297296,140300.0,154581.0,10.178902352102636,15.0
-117.92,33.88,5.3986,6.94468085106383,2.4468085106382977,318700.0,340989.14,6.993768434264203,32.0
-117.28,33.19,3.4456,4.65,2.81551724137931,165800.0,188405.0,13.633896260554884,5.0
-122.23,37.78,1.6009,3.1158455392809588,3.745672436750999,118100.0,146464.0,24.016934801016088,44.0
-117.34,34.0,3.175,4.791044776119403,3.1940298507462686,101600.0,110697.0,8.953740157480315,27.0
-117.67,33.54,4.7981,6.408536585365853,3.057926829268293,170800.0,221198.0,29.507025761124122,16.0
-121.58,37.02,3.2019,4.9314775160599575,3.0985010706638114,203600.0,198428.0,-2.5402750491159134,27.0
-117.35,33.19,5.1733,6.519630484988452,2.7459584295612007,198100.0,251059.0,26.733467945482083,28.0
-122.63,38.34,5.1966,6.426865671641791,2.9223880597014924,325400.0,226836.0,-30.290104486785495,15.0
-122.6,38.48,6.6004,6.087649402390438,2.414342629482072,341500.0,312096.03,-8.6102401171303,17.0
-122.28,38.29,2.2366,3.4433497536945814,2.7389162561576357,140200.0,124785.0,-10.995007132667618,23.0
-118.42,34.32,4.3409,5.1305084745762715,3.3389830508474576,156000.0,190748.0,22.274358974358975,30.0
-117.4,33.95,3.1384,5.627249357326479,2.2262210796915167,111500.0,148434.0,33.124663677130044,46.0
-120.7,35.31,4.6719,6.924901185770751,2.9446640316205532,337000.0,210879.0,-37.42462908011869,24.0
-118.3,33.95,2.2031,4.412935323383085,4.034825870646766,96900.0,136515.0,40.88235294117647,27.0
-118.02,33.73,5.1384,6.048249763481552,2.595080416272469,336900.0,270937.0,-19.57940041555358,24.0
-115.51,33.24,1.6552,4.865853658536586,2.607317073170732,43300.0,63890.0,47.55196304849885,32.0
-118.33,34.03,1.9018,4.127906976744186,2.7776162790697674,137500.0,144712.0,5.245090909090909,39.0
-118.32,33.83,3.8456,4.667315175097277,2.2568093385214008,318900.0,276439.0,-13.3148322358106,51.0
-117.25,32.75,1.7622,3.928716904276986,1.9837067209775967,205800.0,198753.0,-3.424198250728863,36.0
-118.34,34.18,3.8668,5.460949464012251,2.451761102603369,232000.0,283774.01,22.31638362068966,45.0
-118.99,35.39,1.6009,5.12183908045977,3.485057471264368,48800.0,55849.0,14.44467213114754,39.0
-122.32,37.91,2.6399,4.809009009009009,2.4162162162162164,119600.0,195770.0,63.68729096989967,34.0
-120.98,37.57,2.6406,5.505952380952381,2.6726190476190474,129700.0,108787.0,-16.12413261372398,27.0
-122.26,37.82,2.8345,3.8949152542372882,1.735593220338983,183800.0,243539.02,32.50218715995647,31.0
-116.84,32.86,3.2516,5.064777327935222,2.451417004048583,202100.0,162888.0,-19.402276100940128,16.0
-117.11,32.76,2.2409,3.918918918918919,1.9575289575289576,114200.0,142566.0,24.83887915936953,29.0
-116.95,32.79,2.0326,3.9211703958691912,2.4709122203098106,123200.0,126143.0,2.3887987012987013,19.0
-121.34,38.03,4.9861,7.123684210526315,3.1578947368421053,133500.0,176475.0,32.19101123595506,12.0
-116.01,33.51,1.7344,3.298342541436464,4.466298342541436,66400.0,88545.0,33.350903614457835,24.0
-118.12,33.75,3.9934,5.004830917874396,1.7922705314009661,500001.0,444222.36,-11.155705688588625,41.0
-122.66,38.46,2.6023,3.7824,2.08,221100.0,142345.0,-35.61962912709181,14.0
-118.54,34.21,3.9886,4.740402193784278,2.917733089579525,199200.0,232835.0,16.88504016064257,32.0
-118.26,34.02,1.5652,3.161290322580645,4.219354838709678,123100.0,130575.0,6.0722989439480095,38.0
-117.68,34.15,6.7813,7.037931034482758,3.4413793103448276,286300.0,256163.0,-10.526370939573873,4.0
-118.1,33.96,4.0357,5.103448275862069,4.077586206896552,162500.0,165528.0,1.8633846153846154,36.0
-118.3,33.87,3.1597,4.623529411764705,2.2205882352941178,214700.0,251236.0,17.017233348858873,27.0
-121.83,36.6,4.3472,5.136448598130841,2.7869158878504674,185000.0,249279.0,34.74540540540541,30.0
-120.79,37.53,3.3083,5.387832699619772,3.2433460076045626,108300.0,143195.0,32.22068328716528,20.0
-117.05,32.63,4.1958,5.825622775800712,2.7686832740213525,160100.0,181691.0,13.485946283572767,31.0
-122.42,37.8,4.4712,4.490909090909091,1.6787878787878787,500001.0,454838.6,-9.032461935076135,52.0
-117.89,33.92,2.3935,4.762195121951219,1.8567073170731707,125000.0,173272.01,38.61760800000001,14.0
-122.33,37.57,3.4333,3.443080357142857,1.6216517857142858,290000.0,381747.23,31.63697586206896,27.0
-117.17,34.07,3.0651,5.468386023294509,2.415973377703827,108000.0,116209.0,7.600925925925926,24.0
-122.51,38.06,3.0742,5.049468085106383,2.7457446808510637,118800.0,239637.03,101.71467171717173,24.0
-117.95,33.94,4.45,5.154377880184332,2.6152073732718892,267900.0,223866.0,-16.43673012318029,31.0
-119.78,36.85,2.8274,4.7682926829268295,1.7804878048780488,79500.0,127223.01,60.02894339622641,12.0
-118.08,33.76,2.0952,3.412903225806452,1.2451612903225806,71300.0,81283.02,14.001430575035068,27.0
-120.06,39.25,3.01,10.553648068669528,2.5064377682403434,163500.0,129016.0,-21.091131498470947,21.0
-119.14,34.49,7.75,8.23076923076923,2.358974358974359,375000.0,343270.23,-8.461272000000005,17.0
-118.12,34.56,3.9936,5.838768115942029,3.1041666666666665,148500.0,140339.0,-5.495622895622895,5.0
-119.69,36.85,4.5398,7.005277044854881,2.8522427440633247,143100.0,154627.01,8.055213137665975,20.0
-121.24,39.65,2.3684,6.196078431372549,2.1666666666666665,62500.0,101649.01,62.638416,35.0
-118.23,33.78,2.5588,2.5652173913043477,3.0,350000.0,195803.05,-44.05627142857143,20.0
-122.1,37.72,5.8382,7.425714285714286,2.6342857142857143,330200.0,333094.04,0.8764506359781886,30.0
-116.93,32.85,3.1142,4.548066298342541,3.0607734806629834,150000.0,159496.0,6.330666666666667,5.0
-119.25,34.21,5.6756,6.752998667258996,3.1683696135051087,301800.0,248864.0,-17.540092776673294,12.0
-118.33,34.09,1.9911,3.697416974169742,2.793357933579336,220000.0,212493.01,-3.4122681818181775,40.0
-119.09,35.33,4.997,6.734790874524715,2.931558935361217,142900.0,162706.0,13.860041987403779,9.0
-118.19,33.89,2.9293,4.3344120819848975,3.9935275080906147,113600.0,147528.0,29.866197183098592,38.0
-121.14,38.82,5.07,6.532374100719425,2.9928057553956835,233000.0,184709.0,-20.725751072961373,22.0
-117.14,32.7,2.1875,3.8299319727891157,3.8503401360544216,87000.0,119993.0,37.92298850574712,43.0
-117.87,33.89,7.1472,7.613333333333333,3.24,270100.0,327502.01,21.252132543502412,25.0
-118.23,34.18,3.6875,5.97741935483871,2.4419354838709677,422000.0,283573.04,-32.802597156398114,47.0
-118.46,34.16,4.4423,5.128440366972477,2.152293577981651,280400.0,337110.07,20.22470399429387,28.0
-121.9,37.44,8.6675,6.73943661971831,3.7464788732394365,441000.0,387518.26,-12.127378684807253,9.0
-117.82,33.85,6.057,6.674358974358975,3.4615384615384617,235900.0,269471.0,14.23103009749894,21.0
-122.89,38.4,4.511,5.631067961165049,2.8058252427184467,296800.0,230761.0,-22.250336927223717,22.0
-118.46,33.98,5.2121,4.294964028776978,1.814748201438849,466700.0,485652.78,4.061019927148067,32.0
-122.07,37.94,4.475,5.635658914728682,2.647286821705426,265700.0,209349.0,-21.20850583364697,43.0
-122.16,37.73,2.5625,5.381642512077295,2.0531400966183573,175000.0,208691.0,19.252,52.0
-118.26,33.82,3.6477,4.928363988383349,4.601161665053243,117400.0,170844.0,45.52299829642249,28.0
-119.23,34.42,5.75,6.3,3.43,325000.0,245429.0,-24.483384615384615,16.0
-121.06,37.86,2.683,5.287037037037037,3.882716049382716,169400.0,108296.0,-36.070838252656436,24.0
-120.73,37.38,2.8698,5.475471698113208,3.969811320754717,72900.0,91832.0,25.969821673525377,23.0
-118.18,33.98,2.3444,3.18348623853211,4.104587155963303,156100.0,156141.0,0.02626521460602178,30.0
-117.17,34.49,2.0136,5.309523809523809,2.6488095238095237,94100.0,83294.0,-11.483528161530288,13.0
-121.25,38.71,4.3009,5.847244094488189,2.905511811023622,143400.0,152824.0,6.5718270571827055,14.0
-118.02,33.91,5.1155,5.68936170212766,2.9446808510638296,213700.0,227033.0,6.239120262049602,35.0
-120.1,36.66,1.7,5.611111111111111,3.725,69000.0,76499.02,10.868144927536237,19.0
-118.26,33.99,1.8242,4.257990867579909,4.3744292237442925,95000.0,99840.0,5.094736842105263,47.0
-122.18,37.75,2.1731,3.8076923076923075,3.4653846153846155,82000.0,107229.0,30.767073170731706,45.0
-121.46,38.65,3.2039,5.03494623655914,2.9045698924731185,103400.0,113241.0,9.517408123791103,8.0
-122.0,38.35,5.5435,6.084507042253521,2.9295774647887325,136000.0,178234.02,31.054426470588226,34.0
-121.0,37.66,3.9844,5.961988304093567,2.5584795321637426,152000.0,157508.0,3.623684210526316,43.0
-118.11,33.95,4.8036,5.644628099173554,3.044077134986226,261300.0,208108.0,-20.356678147722924,36.0
-120.19,39.35,5.0622,16.42138364779874,3.0314465408805034,174100.0,167287.0,-3.913268236645606,7.0
-119.99,38.93,2.9091,6.794223826714801,2.4296028880866425,141900.0,109551.0,-22.797040169133194,23.0
